learnerID,learnerProfile,testID,theta,realScore,Timestamp
A090000654,F;S01;9,A090000023,0.5287051061,0.3725260069,2021-01-08 06:08:25.336946
A090000668,M;S01;9,A090000023,-0.6090895197,0.1905076239,2021-01-08 06:08:25.336946
A090000485,F;S01;9,A090000023,1.5633108862,0.9531798222,2021-01-08 06:08:25.336946
A090000252,M;S01;9,A090000023,0.4439653144,0.3492576631,2021-01-08 06:08:25.336946
A090000385,F;S01;9,A090000023,1.3396957242,0.8712222166,2021-01-08 06:08:25.336946
A090000292,M;S01;9,A090000023,-0.6012338825,0.1909972935,2021-01-08 06:08:25.336946
A090000294,M;S01;9,A090000023,1.5633108862,0.9531798222,2021-01-08 06:08:25.336946
A090000311,M;S01;9,A090000023,0.7579909467,0.455386784,2021-01-08 06:08:25.336946
A090000763,F;S01;9,A090000023,-0.2722374647,0.2188623025,2021-01-08 06:08:25.336946
A090000025,F;S01;9,A090000023,1.3396957242,0.8712222166,2021-01-08 06:08:25.336946
A090000735,F;S01;9,A090000023,-0.6090895197,0.1905076239,2021-01-08 06:08:25.336946
A090000137,M;S01;9,A090000023,1.3396957242,0.8712222166,2021-01-08 06:08:25.336946
A090000033,M;S01;9,A090000023,0.4018847112,0.3385239166,2021-01-08 06:08:25.336946
A090000142,F;S01;9,A090000023,0.0745982622,0.2686440385,2021-01-08 06:08:25.336946
A090000333,F;S01;9,A090000023,-0.0134930513,0.2536842929,2021-01-08 06:08:25.336946
A090000014,M;S01;9,A090000023,-0.2722374647,0.2188623025,2021-01-08 06:08:25.336946
A090000315,F;S01;9,A090000023,0.0746136245,0.2686467899,2021-01-08 06:08:25.336946
A090000744,F;S01;9,A090000023,0.4434060561,0.3491118115,2021-01-08 06:08:25.336946
A090000183,M;S01;9,A090000023,-0.6090773814,0.1905083752,2021-01-08 06:08:25.336946
A090000104,F;S01;9,A090000023,0.8750376464,0.5171874577,2021-01-08 06:08:25.336946
A090000255,M;S01;9,A090000023,-0.2722371203,0.2188623404,2021-01-08 06:08:25.336946
A090000465,M;S01;9,A090000023,-0.6090895197,0.1905076239,2021-01-08 06:08:25.336946
A090000459,M;S01;9,A090000023,0.0745982622,0.2686440385,2021-01-08 06:08:25.336946
A090000112,M;S01;9,A090000023,-0.0147994766,0.2534746995,2021-01-08 06:08:25.336946
A090000518,F;S01;9,A090000023,0.260476105,0.3055480196,2021-01-08 06:08:25.336946
A090000290,M;S01;9,A090000023,-0.6090895251,0.1905076236,2021-01-08 06:08:25.336946
A090000708,F;S01;9,A090000023,-0.6090773814,0.1905083752,2021-01-08 06:08:25.336946
A090000597,F;S01;9,A090000023,1.110980242,0.6818935066,2021-01-08 06:08:25.336946
A090000584,F;S01;9,A090000023,1.5633108862,0.9531798222,2021-01-08 06:08:25.336946
A090000006,M;S01;9,A090000023,1.1535769414,0.7180873011,2021-01-08 06:08:25.336946
A090000115,F;S01;9,A090000023,-0.6090773872,0.1905083748,2021-01-08 06:08:25.336946
A090000388,M;S01;9,A090000023,-0.2722374647,0.2188623025,2021-01-08 06:08:25.336946
A090000119,M;S01;9,A090000023,1.1795363537,0.7410501676,2021-01-08 06:08:25.336946
A090000418,F;S01;9,A090000023,-0.6090895049,0.1905076248,2021-01-08 06:08:25.336946
A090000096,M;S01;9,A090000023,-0.6090895251,0.1905076236,2021-01-08 06:08:25.336946
A090000535,F;S01;9,A090000023,1.110980242,0.6818935066,2021-01-08 06:08:25.336946
A090000602,M;S01;9,A090000023,-0.2722374647,0.2188623025,2021-01-08 06:08:25.336946
A090000745,F;S01;9,A090000023,-0.6012338825,0.1909972935,2021-01-08 06:08:25.336946
A090000154,F;S01;9,A090000023,1.2629631046,0.8144264319,2021-01-08 06:08:25.336946
A090000272,M;S01;9,A090000023,0.2750857965,0.3087534225,2021-01-08 06:08:25.336946
A090000169,M;S01;9,A090000023,0.2605622152,0.3055667817,2021-01-08 06:08:25.336946
A090000156,F;S01;9,A090000023,-0.6090773872,0.1905083748,2021-01-08 06:08:25.336946
A090000351,M;S01;9,A090000023,-0.2719749056,0.2188912096,2021-01-08 06:08:25.336946
A090000424,M;S01;9,A090000023,-0.0134930513,0.2536842929,2021-01-08 06:08:25.336946
A090000685,F;S01;9,A090000023,1.328729564,0.864086734,2021-01-08 06:08:25.336946
A090000074,F;S01;9,A090000023,1.5633108862,0.9531798222,2021-01-08 06:08:25.336946
A090000330,M;S01;9,A090000023,1.5633108862,0.9531798222,2021-01-08 06:08:25.336946
A090000321,F;S01;9,A090000023,-0.2722374647,0.2188623025,2021-01-08 06:08:25.336946
A090000370,M;S01;9,A090000023,0.2752010987,0.308778898,2021-01-08 06:08:25.336946
A090000058,M;S01;9,A090000023,-0.6090895197,0.1905076239,2021-01-08 06:08:25.336946
A090000377,M;S01;9,A090000023,-0.2722371203,0.2188623404,2021-01-08 06:08:25.336946
A090000175,M;S01;9,A090000023,-0.0148031888,0.2534741045,2021-01-08 06:08:25.336946
A090000286,F;S01;9,A090000023,1.3396957242,0.8712222166,2021-01-08 06:08:25.336946
A090000421,M;S01;9,A090000023,0.4434060561,0.3491118115,2021-01-08 06:08:25.336946
A090000184,M;S01;9,A090000023,-0.6090894996,0.1905076251,2021-01-08 06:08:25.336946
A090000683,M;S01;9,A090000023,1.5633108862,0.9531798222,2021-01-08 06:08:25.336946
A090000248,M;S01;9,A090000023,-0.0147994766,0.2534746995,2021-01-08 06:08:25.336946
A090000160,F;S01;9,A090000023,0.068691513,0.2675898398,2021-01-08 06:08:25.336946
A090000084,M;S01;9,A090000023,0.0649469886,0.2669253486,2021-01-08 06:08:25.336946
A090000048,F;S01;9,A090000023,-0.0134930513,0.2536842929,2021-01-08 06:08:25.336946
A090000661,F;S01;9,A090000023,-0.0134930513,0.2536842929,2021-01-08 06:08:25.336946
A090000530,M;S01;9,A090000023,-0.6090895251,0.1905076236,2021-01-08 06:08:25.336946
A090000285,F;S01;9,A090000023,-0.6090895049,0.1905076248,2021-01-08 06:08:25.336946
A090000748,F;S01;9,A090000023,-0.6012338825,0.1909972935,2021-01-08 06:08:25.336946
A090000670,F;S01;9,A090000023,1.5633108862,0.9531798222,2021-01-08 06:08:25.336946
A090000699,M;S01;9,A090000023,-0.6090895251,0.1905076236,2021-01-08 06:08:25.336946
A090000696,F;S01;9,A090000023,-0.6090895251,0.1905076236,2021-01-08 06:08:25.336946
A090000630,M;S01;9,A090000023,0.7938926363,0.4726716609,2021-01-08 06:08:25.336946
A090000722,M;S01;9,A090000023,1.5633108862,0.9531798222,2021-01-08 06:08:25.336946
A090000117,F;S01;9,A090000023,-0.1039902723,0.2400010057,2021-01-08 06:08:25.336946
A090000508,F;S01;9,A090000023,-0.6090895251,0.1905076236,2021-01-08 06:08:25.336946
A090000543,M;S01;9,A090000023,-0.6090895251,0.1905076236,2021-01-08 06:08:25.336946
A090000110,M;S01;9,A090000023,-0.6090773872,0.1905083748,2021-01-08 06:08:25.336946
A090000022,F;S01;9,A090000023,1.5633108862,0.9531798222,2021-01-08 06:08:25.336946
A090000446,F;S01;9,A090000023,-0.6012338615,0.1909972948,2021-01-08 06:08:25.336946
A090000687,F;S01;9,A090000023,-0.6090895197,0.1905076239,2021-01-08 06:08:25.336946
A090000261,M;S01;9,A090000023,0.4434060561,0.3491118115,2021-01-08 06:08:25.336946
A090000662,F;S01;9,A090000023,1.5633108862,0.9531798222,2021-01-08 06:08:25.336946
A090000578,M;S01;9,A090000023,0.0746259145,0.268648991,2021-01-08 06:08:25.336946
A090000157,F;S01;9,A090000023,-0.6090895251,0.1905076236,2021-01-08 06:08:25.336946
A090000036,M;S01;9,A090000023,1.1058028569,0.6776517012,2021-01-08 06:08:25.336946
A090000065,F;S01;9,A090000023,1.3463155409,0.8753588172,2021-01-08 06:08:25.336946
A090000669,M;S01;9,A090000023,-0.6090895251,0.1905076236,2021-01-08 06:08:25.336946
A090000243,M;S01;9,A090000023,0.0746259145,0.268648991,2021-01-08 06:08:25.336946
A090000136,F;S01;9,A090000023,1.5633108862,0.9531798222,2021-01-08 06:08:25.336946
A090000408,M;S01;9,A090000023,1.2453507541,0.7994913036,2021-01-08 06:08:25.336946
A090000030,F;S01;9,A090000024,-0.4190102783,0.1921526059,2021-01-08 06:08:25.336946
A090000150,M;S01;9,A090000024,1.4703066674,0.8753840274,2021-01-08 06:08:25.336946
A090000324,F;S01;9,A090000024,-0.4190102783,0.1921526059,2021-01-08 06:08:25.336946
A090000424,M;S01;9,A090000024,-0.4190102783,0.1921526059,2021-01-08 06:08:25.336946
A090000512,F;S01;9,A090000024,0.5583965084,0.3440228806,2021-01-08 06:08:25.336946
A090000017,M;S01;9,A090000024,0.0059857938,0.2228936909,2021-01-08 06:08:25.336946
A090000610,M;S01;9,A090000024,-0.4190102783,0.1921526059,2021-01-08 06:08:25.336946
A090000285,F;S01;9,A090000024,-0.4190102787,0.1921526059,2021-01-08 06:08:25.336946
A090000367,F;S01;9,A090000024,-0.4190102783,0.1921526059,2021-01-08 06:08:25.336946
A090000655,M;S01;9,A090000024,1.6936056953,0.9481582953,2021-01-08 06:08:25.336946
A090000216,M;S01;9,A090000024,0.0173694747,0.2242858848,2021-01-08 06:08:25.336946
A090000082,M;S01;9,A090000024,0.135259204,0.2412533874,2021-01-08 06:08:25.336946
A090000728,M;S01;9,A090000024,1.3296976612,0.7952800504,2021-01-08 06:08:25.336946
A090000499,F;S01;9,A090000024,1.2846297085,0.763374785,2021-01-08 06:08:25.336946
A090000659,M;S01;9,A090000024,-0.4167041397,0.1922427741,2021-01-08 06:08:25.336946
A090000614,M;S01;9,A090000024,-0.4167039444,0.1922427818,2021-01-08 06:08:25.336946
A090000330,M;S01;9,A090000024,0.8536047722,0.5190242962,2021-01-08 06:08:25.336946
A090000620,M;S01;9,A090000024,0.5583965084,0.3440228806,2021-01-08 06:08:25.336946
A090000169,M;S01;9,A090000024,0.0059860489,0.2228937216,2021-01-08 06:08:25.336946
A090000183,M;S01;9,A090000024,0.5323309371,0.3354635539,2021-01-08 06:08:25.336946
A090000107,M;S01;9,A090000024,1.6936056953,0.9481582953,2021-01-08 06:08:25.336946
A090000315,F;S01;9,A090000024,0.0059857938,0.2228936909,2021-01-08 06:08:25.336946
A090000333,F;S01;9,A090000024,-0.4190102783,0.1921526059,2021-01-08 06:08:25.336946
A090000381,M;S01;9,A090000024,0.0173694747,0.2242858848,2021-01-08 06:08:25.336946
A090000703,M;S01;9,A090000024,0.7838280282,0.4895843165,2021-01-08 06:08:25.336946
A090000060,M;S01;9,A090000024,0.7531430387,0.4712687354,2021-01-08 06:08:25.336946
A090000278,M;S01;9,A090000024,1.44072571,0.8603805496,2021-01-08 06:08:25.336946
A090000202,M;S01;9,A090000024,0.5587614392,0.3441485672,2021-01-08 06:08:25.336946
A090000162,M;S01;9,A090000024,0.0059860489,0.2228937216,2021-01-08 06:08:25.336946
A090000477,M;S01;9,A090000024,-0.4167041397,0.1922427741,2021-01-08 06:08:25.336946
A090000516,M;S01;9,A090000024,0.0059857938,0.2228936909,2021-01-08 06:08:25.336946
A090000570,F;S01;9,A090000024,-0.4167041378,0.1922427742,2021-01-08 06:08:25.336946
A090000138,M;S01;9,A090000024,-0.3528869699,0.1949673027,2021-01-08 06:08:25.336946
A090000654,F;S01;9,A090000024,-0.4167041378,0.1922427742,2021-01-08 06:08:25.336946
A090000111,F;S01;9,A090000024,0.7838280282,0.4895843165,2021-01-08 06:08:25.336946
A090000007,F;S01;9,A090000024,0.5583965084,0.3440228806,2021-01-08 06:08:25.336946
A090000417,F;S01;9,A090000024,-0.4190102783,0.1921526059,2021-01-08 06:08:25.336946
A090000683,M;S01;9,A090000024,1.6936056953,0.9481582953,2021-01-08 06:08:25.336946
A090000408,M;S01;9,A090000024,0.8223445246,0.5071243316,2021-01-08 06:08:25.336946
A090000119,M;S01;9,A090000024,1.3452176198,0.8052643812,2021-01-08 06:08:25.336946
A090000117,F;S01;9,A090000024,0.0059857938,0.2228936909,2021-01-08 06:08:25.336946
A090000371,F;S01;9,A090000024,1.3296976612,0.7952800504,2021-01-08 06:08:25.336946
A090000521,M;S01;9,A090000024,-0.4190102783,0.1921526059,2021-01-08 06:08:25.336946
A090000292,M;S01;9,A090000024,0.0123601435,0.2236682769,2021-01-08 06:08:25.336946
A090000342,M;S01;9,A090000024,-0.4190102787,0.1921526059,2021-01-08 06:08:25.336946
A090000696,F;S01;9,A090000024,0.0059857938,0.2228936909,2021-01-08 06:08:25.336946
A090000581,F;S01;9,A090000024,-0.4190100932,0.1921526132,2021-01-08 06:08:25.336946
A090000225,F;S01;9,A090000024,0.1352666342,0.2412546127,2021-01-08 06:08:25.336946
A090000544,M;S01;9,A090000024,-0.4167041378,0.1922427742,2021-01-08 06:08:25.336946
A090000518,F;S01;9,A090000024,-0.4167041378,0.1922427742,2021-01-08 06:08:25.336946
A090000469,M;S01;9,A090000024,1.6936056953,0.9481582953,2021-01-08 06:08:25.336946
A090000288,F;S01;9,A090000024,0.4419087558,0.3091929618,2021-01-08 06:08:25.336946
A090000222,M;S01;9,A090000024,0.5776488263,0.3509561309,2021-01-08 06:08:25.336946
A090000038,F;S01;9,A090000024,-0.4190102787,0.1921526059,2021-01-08 06:08:25.336946
A090000370,M;S01;9,A090000024,-0.4167041378,0.1922427742,2021-01-08 06:08:25.336946
A090000036,M;S01;9,A090000024,1.2342972899,0.7206924815,2021-01-08 06:08:25.336946
A090000619,F;S01;9,A090000024,-0.4190102783,0.1921526059,2021-01-08 06:08:25.336946
A090000067,M;S01;9,A090000024,0.5584001837,0.3440241455,2021-01-08 06:08:25.336946
A090000052,M;S01;9,A090000024,-0.4190102783,0.1921526059,2021-01-08 06:08:25.336946
A090000264,M;S01;9,A090000024,-0.3528865614,0.1949673216,2021-01-08 06:08:25.336946
A090000459,M;S01;9,A090000024,-0.4190100932,0.1921526132,2021-01-08 06:08:25.336946
A090000293,M;S01;9,A090000024,1.3296976612,0.7952800504,2021-01-08 06:08:25.336946
A090000175,M;S01;9,A090000024,-0.4167041378,0.1922427742,2021-01-08 06:08:25.336946
A090000318,M;S01;9,A090000024,1.3296976612,0.7952800504,2021-01-08 06:08:25.336946
A090000543,M;S01;9,A090000024,-0.4190102783,0.1921526059,2021-01-08 06:08:25.336946
A090000552,M;S01;9,A090000024,0.9320817121,0.5463172712,2021-01-08 06:08:25.336946
A090000022,F;S01;9,A090000024,1.6936056953,0.9481582953,2021-01-08 06:08:25.336946
A090000046,F;S01;9,A090000024,1.2846297085,0.763374785,2021-01-08 06:08:25.336946
A090000465,M;S01;9,A090000024,0.0059860489,0.2228937216,2021-01-08 06:08:25.336946
A090000548,F;S01;9,A090000024,-0.3528869699,0.1949673027,2021-01-08 06:08:25.336946
A090000235,M;S01;9,A090000024,0.0059857941,0.2228936909,2021-01-08 06:08:25.336946
A090000669,M;S01;9,A090000024,-0.4167039444,0.1922427818,2021-01-08 06:08:25.336946
A090000025,F;S01;9,A090000024,1.6936056953,0.9481582953,2021-01-08 06:08:25.336946
A090000379,M;S01;9,A090000024,-0.4190100932,0.1921526132,2021-01-08 06:08:25.336946
A090000290,M;S01;9,A090000024,-0.4167041378,0.1922427742,2021-01-08 06:08:25.336946
A090000590,F;S01;9,A090000024,0.0123594539,0.2236681924,2021-01-08 06:08:25.336946
A090000201,F;S01;9,A090000024,1.2846297085,0.763374785,2021-01-08 06:08:25.336946
A090000090,F;S01;9,A090000024,1.3296976612,0.7952800504,2021-01-08 06:08:25.336946
A090000174,F;S01;9,A090000024,1.44072571,0.8603805496,2021-01-08 06:08:25.336946
A090000047,M;S01;9,A090000024,0.1352666313,0.2412546122,2021-01-08 06:08:25.336946
A090000008,M;S01;9,A090000024,0.6190819479,0.3691291047,2021-01-08 06:08:25.336946
A090000580,M;S01;9,A090000024,0.8223445246,0.5071243316,2021-01-08 06:08:25.336946
A090000436,M;S01;9,A090000024,0.4315441459,0.306377781,2021-01-08 06:08:25.336946
A090000483,M;S01;9,A090000024,1.6936056953,0.9481582953,2021-01-08 06:08:25.336946
A090000160,F;S01;9,A090000024,0.5981802855,0.3592539358,2021-01-08 06:08:25.336946
A090000629,M;S01;9,A090000024,-0.4190102787,0.1921526059,2021-01-08 06:08:25.336946
A090000451,F;S01;9,A090000024,-0.4190102783,0.1921526059,2021-01-08 06:08:25.336946
A090000142,F;S01;9,A090000024,0.0059857941,0.2228936909,2021-01-08 06:08:25.336946
A090000534,M;S01;9,A090000024,-0.4190102787,0.1921526059,2021-01-08 06:08:25.336946
A090000164,F;S01;9,A090000024,0.6243695826,0.3719244988,2021-01-08 06:08:25.336946
A090000388,M;S01;9,A090000024,0.1562187251,0.244792033,2021-01-08 06:08:25.336946
A090000098,F;S01;9,A090000024,1.5069740814,0.8922777907,2021-01-08 06:08:25.336946
A090000385,F;S01;9,A090000024,0.9320817121,0.5463172712,2021-01-08 06:08:25.336946
A090000709,F;S01;9,A090000024,-0.4190102787,0.1921526059,2021-01-08 06:08:25.336946
A090000431,M;S01;9,A090000024,0.7838280282,0.4895843165,2021-01-08 06:08:25.336946
A090000031,M;S01;9,A090000024,0.5981847189,0.3592558583,2021-01-08 06:08:25.336946
A090000041,F;S01;9,A090000024,0.6281859971,0.3740281558,2021-01-08 06:08:25.336946
A090000526,F;S01;9,A090000024,0.7838280282,0.4895843165,2021-01-08 06:08:25.336946
A090000144,M;S01;9,A090000024,0.0059857938,0.2228936909,2021-01-08 06:08:25.336946
A090000308,F;S01;9,A090000024,1.6936056953,0.9481582953,2021-01-08 06:08:25.336946
A090000452,M;S01;9,A090000024,-0.4190100908,0.1921526132,2021-01-08 06:08:25.336946
A090000520,M;S01;9,A090000024,0.0059860486,0.2228937216,2021-01-08 06:08:25.336946
A090000704,F;S01;9,A090000024,-0.4190100932,0.1921526132,2021-01-08 06:08:25.336946
A090000355,F;S01;9,A090000024,0.1562328254,0.2447944692,2021-01-08 06:08:25.336946
A090000472,M;S01;9,A090000024,0.7859281426,0.4906701631,2021-01-08 06:08:25.336946
A090000105,F;S01;9,A090000024,1.2403245171,0.7261807478,2021-01-08 06:08:25.336946
A090000300,M;S01;9,A090000024,0.0059857938,0.2228936909,2021-01-08 06:08:25.336946
A090000206,F;S01;9,A090000024,1.2342972899,0.7206924815,2021-01-08 06:08:25.336946
A090000446,F;S01;9,A090000024,-0.4190102787,0.1921526059,2021-01-08 06:08:25.336946
A090000057,F;S01;9,A090000024,-0.4190102787,0.1921526059,2021-01-08 06:08:25.336946
A090000048,F;S01;9,A090000024,0.1562187251,0.244792033,2021-01-08 06:08:25.336946
A090000210,M;S01;9,A090000024,-0.3528869699,0.1949673027,2021-01-08 06:08:25.336946
A090000011,F;S01;9,A090000024,0.0059860486,0.2228937216,2021-01-08 06:08:25.336946
A090000137,M;S01;9,A090000024,0.8223445246,0.5071243316,2021-01-08 06:08:25.336946
A090000115,F;S01;9,A090000024,-0.349345473,0.19513234,2021-01-08 06:08:25.336946
A090000482,M;S01;9,A090000024,0.0059860486,0.2228937216,2021-01-08 06:08:25.336946
A090000257,M;S01;9,A090000024,1.2342972899,0.7206924815,2021-01-08 06:08:25.336946
A090000064,M;S01;9,A090000024,-0.4167041378,0.1922427742,2021-01-08 06:08:25.336946
A090000112,M;S01;9,A090000024,-0.4190102783,0.1921526059,2021-01-08 06:08:25.336946
A090000136,F;S01;9,A090000024,0.0059857941,0.2228936909,2021-01-08 06:08:25.336946
A090000170,M;S01;9,A090000024,-0.4190100932,0.1921526132,2021-01-08 06:08:25.336946
A090000261,M;S01;9,A090000024,0.0059860486,0.2228937216,2021-01-08 06:08:25.336946
A090000372,M;S01;9,A090000024,0.0173694747,0.2242858848,2021-01-08 06:08:25.336946
A090000592,F;S01;9,A090000024,-0.4167041378,0.1922427742,2021-01-08 06:08:25.336946
A090000276,F;S01;9,A090000024,1.0710540834,0.5996627675,2021-01-08 06:08:25.336946
A090000026,M;S01;9,A090000024,0.135259204,0.2412533874,2021-01-08 06:08:25.336946
A090000529,M;S01;9,A090000024,-0.4190102783,0.1921526059,2021-01-08 06:08:25.336946
A090000283,M;S01;9,A090000024,-0.4190102783,0.1921526059,2021-01-08 06:08:25.336946
A090000272,M;S01;9,A090000024,-0.4167039444,0.1922427818,2021-01-08 06:08:25.336946
A090000530,M;S01;9,A090000024,-0.4190102787,0.1921526059,2021-01-08 06:08:25.336946
A090000650,F;S01;9,A090000024,1.6936056953,0.9481582953,2021-01-08 06:08:25.336946
A090000359,M;S01;9,A090000024,1.6936056953,0.9481582953,2021-01-08 06:08:25.336946
A090000096,M;S01;9,A090000024,0.0173694747,0.2242858848,2021-01-08 06:08:25.336946
A090000051,M;S01;9,A090000024,0.3342647863,0.2815697628,2021-01-08 06:08:25.336946
A090000448,F;S01;9,A090000024,0.59370496,0.3573450635,2021-01-08 06:08:25.336946
A090000303,F;S01;9,A090000024,0.5583965084,0.3440228806,2021-01-08 06:08:25.336946
A090000708,F;S01;9,A090000024,0.0059860486,0.2228937216,2021-01-08 06:08:25.336946
A090000321,F;S01;9,A090000024,0.0059857938,0.2228936909,2021-01-08 06:08:25.336946
A090000391,M;S01;9,A090000024,-0.4190102787,0.1921526059,2021-01-08 06:08:25.336946
A090000058,M;S01;9,A090000024,0.0059857938,0.2228936909,2021-01-08 06:08:25.336946
A090000197,F;S01;9,A090000024,1.2846297085,0.763374785,2021-01-08 06:08:25.336946
A090000243,M;S01;9,A090000024,-0.4190102787,0.1921526059,2021-01-08 06:08:25.336946
A090000376,F;S01;9,A090000024,0.9412796668,0.5495006672,2021-01-08 06:08:25.336946
A090000699,M;S01;9,A090000024,-0.4167039444,0.1922427818,2021-01-08 06:08:25.336946
A090000198,M;S01;9,A090000024,-0.4190100908,0.1921526132,2021-01-08 06:08:25.336946
A090000155,F;S01;9,A090000024,1.4405931205,0.8603108082,2021-01-08 06:08:25.336946
A090000200,F;S01;9,A090000024,-0.4190102787,0.1921526059,2021-01-08 06:08:25.336946
A090000134,M;S01;9,A090000024,0.0059860486,0.2228937216,2021-01-08 06:08:25.336946
A090000698,M;S01;9,A090000024,-0.4167039444,0.1922427818,2021-01-08 06:08:25.336946
A090000226,F;S01;9,A090000024,1.6936056953,0.9481582953,2021-01-08 06:08:25.336946
A090000050,M;S01;9,A090000024,0.5981802855,0.3592539358,2021-01-08 06:08:25.336946
A090000110,M;S01;9,A090000024,0.4315441459,0.306377781,2021-01-08 06:08:25.336946
A090000537,F;S01;9,A090000024,-0.4190102787,0.1921526059,2021-01-08 06:08:25.336946
A090000258,M;S01;9,A090000024,0.0059857938,0.2228936909,2021-01-08 06:08:25.336946
A090000154,F;S01;9,A090000024,0.0059860486,0.2228937216,2021-01-08 06:08:25.336946
A090000568,F;S01;9,A090000024,0.0059857941,0.2228936909,2021-01-08 06:08:25.336946
A090000100,M;S01;9,A090000024,0.5792010595,0.3515461794,2021-01-08 06:08:25.336946
A090000003,F;S01;9,A090000024,0.0123594533,0.2236681923,2021-01-08 06:08:25.336946
A090000081,F;S01;9,A090000024,0.4315441459,0.306377781,2021-01-08 06:08:25.336946
